machine_id,status,temperature,vibration,rpm,timestamp,cumulative_hours,daily_hours
2,running,300,0.9,1472,2025-05-01 15:25:12,731.53,0.69
3,error,60.0,0.2,0,2025-05-01 15:25:12,746.92,0.67
4,running,225.56,0.9,1753,2025-05-01 15:25:12,780.88,0.64
5,error,60.0,0.2,0,2025-05-01 15:25:12,691.41,0.69
6,running,286.31,0.9,0,2025-05-01 15:25:12,768.44,0.66
7,running,186.89,0.24,0,2025-05-01 15:25:12,677.81,0.67
8,running,270.68,0.9,2097,2025-05-01 15:25:12,673.84,0.67
9,running,97.19,0.68,442,2025-05-01 15:25:12,702.93,0.71
10,idle,60.0,0.2,0,2025-05-01 15:25:12,694.4,0.68
1,running,211.29,0.9,1430,2025-05-01 15:25:22,750.22,0.67
2,running,300,0.9,841,2025-05-01 15:25:22,731.53,0.69
3,idle,60.0,0.2,0,2025-05-01 15:25:22,746.92,0.67
4,running,236.92,0.9,1516,2025-05-01 15:25:22,780.88,0.64
5,running,60,0.59,309,2025-05-01 15:25:22,691.41,0.69
6,running,300,0.9,654,2025-05-01 15:25:22,768.44,0.66
7,running,138.16,0.72,0,2025-05-01 15:25:22,677.82,0.68
8,running,300,0.9,2683,2025-05-01 15:25:22,673.84,0.67
9,idle,60.0,0.2,0,2025-05-01 15:25:22,702.93,0.71
10,running,99.91,0.62,0,2025-05-01 15:25:22,694.4,0.68
1,running,300,0.9,1613,2025-05-01 15:25:32,750.22,0.67
2,idle,60.0,0.2,0,2025-05-01 15:25:32,731.53,0.69
3,idle,60.0,0.2,0,2025-05-01 15:25:32,746.92,0.67
4,idle,60.0,0.2,0,2025-05-01 15:25:32,780.88,0.64
5,running,105.8,0.9,0,2025-05-01 15:25:32,691.42,0.7
6,running,300,0.9,116,2025-05-01 15:25:32,768.44,0.66
7,running,176.83,0.9,0,2025-05-01 15:25:32,677.82,0.68
8,running,283.07,0.9,2759,2025-05-01 15:25:32,673.84,0.67
9,running,60,0.29,0,2025-05-01 15:25:32,702.93,0.71
10,running,192.27,0.9,469,2025-05-01 15:25:32,694.41,0.69
1,running,300,0.9,1221,2025-05-01 15:25:42,750.23,0.68
2,running,60,0.48,159,2025-05-01 15:25:42,731.53,0.69
3,running,71.06,0.52,569,2025-05-01 15:25:42,746.93,0.68
4,running,60,0.24,0,2025-05-01 15:25:42,780.88,0.64
5,running,117.32,0.9,0,2025-05-01 15:25:42,691.42,0.7
6,running,300,0.9,965,2025-05-01 15:25:42,768.45,0.67
7,running,128.39,0.9,361,2025-05-01 15:25:42,677.82,0.68
8,idle,60.0,0.2,0,2025-05-01 15:25:42,673.84,0.67
9,running,98.23,0.27,363,2025-05-01 15:25:42,702.93,0.71
10,running,258.27,0.9,0,2025-05-01 15:25:42,694.41,0.69
1,running,300,0.9,451,2025-05-01 15:25:52,750.23,0.68
2,error,60.0,0.2,0,2025-05-01 15:25:52,731.53,0.69
3,running,121.82,0.8,907,2025-05-01 15:25:52,746.93,0.68
4,running,104.23,0.66,0,2025-05-01 15:25:52,780.89,0.65
5,running,125.46,0.9,821,2025-05-01 15:25:52,691.42,0.7
6,idle,60.0,0.2,0,2025-05-01 15:25:52,768.45,0.67
7,running,85.43,0.9,1130,2025-05-01 15:25:52,677.83,0.69
8,running,157.7,0.48,0,2025-05-01 15:25:52,673.84,0.67
9,running,156.69,0.48,333,2025-05-01 15:25:52,702.94,0.72
10,running,293.49,0.9,214,2025-05-01 15:25:52,694.41,0.69
1,running,279.38,0.9,0,2025-05-01 15:26:02,750.23,0.68
2,running,60,0.59,96,2025-05-01 15:26:02,731.53,0.69
3,running,98.03,0.9,85,2025-05-01 15:26:02,746.93,0.68
4,running,203.91,0.63,0,2025-05-01 15:26:02,780.89,0.65
5,running,202.99,0.9,200,2025-05-01 15:26:02,691.43,0.71
6,running,128.95,0.22,0,2025-05-01 15:26:02,768.45,0.67
7,running,164.27,0.9,1961,2025-05-01 15:26:02,677.83,0.69
8,running,136.22,0.8,0,2025-05-01 15:26:02,673.85,0.68
9,running,129.51,0.62,0,2025-05-01 15:26:02,702.94,0.72
10,running,278.0,0.9,0,2025-05-01 15:26:02,694.41,0.69
1,running,300,0.9,0,2025-05-01 15:26:12,750.24,0.69
2,running,60,0.9,1052,2025-05-01 15:26:12,731.54,0.7
3,running,164.2,0.9,0,2025-05-01 15:26:12,746.94,0.69
4,running,295.63,0.79,0,2025-05-01 15:26:12,780.89,0.65
5,running,221.4,0.88,501,2025-05-01 15:26:12,691.43,0.71
6,running,140.92,0.44,252,2025-05-01 15:26:12,768.45,0.67
7,running,246.07,0.9,1350,2025-05-01 15:26:12,677.83,0.69
8,running,211.4,0.9,0,2025-05-01 15:26:12,673.85,0.68
9,idle,60.0,0.2,0,2025-05-01 15:26:12,702.94,0.72
10,running,300,0.9,335,2025-05-01 15:26:12,694.42,0.7
1,running,265.05,0.89,304,2025-05-01 15:26:22,750.24,0.69
2,running,60,0.9,1428,2025-05-01 15:26:22,731.54,0.7
3,running,233.47,0.9,464,2025-05-01 15:26:22,746.94,0.69
4,running,246.56,0.9,453,2025-05-01 15:26:22,780.9,0.66
5,running,270.08,0.9,0,2025-05-01 15:26:22,691.43,0.71
6,running,174.46,0.65,386,2025-05-01 15:26:22,768.45,0.67
7,running,288.39,0.9,2204,2025-05-01 15:26:22,677.83,0.69
8,running,242.89,0.9,27,2025-05-01 15:26:22,673.85,0.68
9,running,76.85,0.19,0,2025-05-01 15:26:22,702.94,0.72
10,error,60.0,0.2,0,2025-05-01 15:26:22,694.42,0.7
1,running,276.26,0.9,604,2025-05-01 15:26:32,750.24,0.69
2,running,141.26,0.87,959,2025-05-01 15:26:32,731.54,0.7
3,running,199.6,0.9,80,2025-05-01 15:26:32,746.94,0.69
4,running,300,0.9,223,2025-05-01 15:26:32,780.9,0.66
5,running,300,0.9,218,2025-05-01 15:26:32,691.43,0.71
6,running,232.38,0.67,0,2025-05-01 15:26:32,768.46,0.68
7,running,299.54,0.9,1894,2025-05-01 15:26:32,677.84,0.7
8,running,294.05,0.87,838,2025-05-01 15:26:32,673.86,0.69
9,idle,60.0,0.2,0,2025-05-01 15:26:32,702.94,0.72
10,running,60,0.34,396,2025-05-01 15:26:32,694.42,0.7
1,idle,60.0,0.2,0,2025-05-01 15:26:42,750.24,0.69
2,running,144.72,0.9,1545,2025-05-01 15:26:42,731.55,0.71
3,idle,60.0,0.2,0,2025-05-01 15:26:42,746.94,0.69
4,idle,60.0,0.2,0,2025-05-01 15:26:42,780.9,0.66
5,running,300,0.9,0,2025-05-01 15:26:42,691.44,0.72
6,running,300,0.69,356,2025-05-01 15:26:42,768.46,0.68
7,running,276.29,0.9,1835,2025-05-01 15:26:42,677.84,0.7
8,running,300,0.9,789,2025-05-01 15:26:42,673.86,0.69
9,running,60,0.59,739,2025-05-01 15:26:42,702.94,0.72
10,idle,60.0,0.2,0,2025-05-01 15:26:42,694.42,0.7
1,idle,60.0,0.2,0,2025-05-01 15:26:52,750.24,0.69
2,running,212.75,0.9,1056,2025-05-01 15:26:52,731.55,0.71
3,running,128.53,0.39,0,2025-05-01 15:26:52,746.94,0.69
4,running,82.24,0.49,139,2025-05-01 15:26:52,780.9,0.66
5,error,60.0,0.2,0,2025-05-01 15:26:52,691.44,0.72
6,idle,60.0,0.2,0,2025-05-01 15:26:52,768.46,0.68
7,running,263.74,0.9,2783,2025-05-01 15:26:52,677.84,0.7
8,running,300,0.9,664,2025-05-01 15:26:52,673.86,0.69
9,running,60,0.62,1544,2025-05-01 15:26:52,702.95,0.73
10,running,133.36,0.28,0,2025-05-01 15:26:52,694.42,0.7
1,running,60,0.34,164,2025-05-01 15:27:02,750.24,0.69
2,running,278.34,0.9,429,2025-05-01 15:27:02,731.55,0.71
3,running,189.33,0.48,554,2025-05-01 15:27:02,746.95,0.7
4,running,83.87,0.45,998,2025-05-01 15:27:02,780.9,0.66
5,running,60,0.23,0,2025-05-01 15:27:02,691.44,0.72
6,running,60,0.69,0,2025-05-01 15:27:02,768.46,0.68
7,running,223.73,0.9,3040,2025-05-01 15:27:02,677.85,0.71
8,idle,60.0,0.2,0,2025-05-01 15:27:02,673.86,0.69
9,running,145.37,0.63,1431,2025-05-01 15:27:02,702.95,0.73
10,running,211.14,0.4,0,2025-05-01 15:27:02,694.43,0.71
1,running,60,0.33,0,2025-05-01 15:27:12,750.25,0.7
2,idle,60.0,0.2,0,2025-05-01 15:27:12,731.55,0.71
3,idle,60.0,0.2,0,2025-05-01 15:27:12,746.95,0.7
4,idle,60.0,0.2,0,2025-05-01 15:27:12,780.9,0.66
5,running,114.25,0.69,835,2025-05-01 15:27:12,691.44,0.72
6,running,85.22,0.9,0,2025-05-01 15:27:12,768.47,0.69
7,running,257.09,0.9,3106,2025-05-01 15:27:12,677.85,0.71
8,running,79.72,0.24,0,2025-05-01 15:27:12,673.86,0.69
9,idle,60.0,0.2,0,2025-05-01 15:27:12,702.95,0.73
10,running,193.77,0.7,0,2025-05-01 15:27:12,694.43,0.71
1,idle,60.0,0.2,0,2025-05-01 15:27:22,750.25,0.7
2,running,65.97,0.31,0,2025-05-01 15:27:22,731.55,0.71
3,running,158.6,0.63,0,2025-05-01 15:27:22,746.95,0.7
4,running,152.3,0.46,337,2025-05-01 15:27:22,780.91,0.67
5,running,134.42,0.9,238,2025-05-01 15:27:22,691.44,0.72
6,running,140.92,0.9,0,2025-05-01 15:27:22,768.47,0.69
7,running,300,0.9,3469,2025-05-01 15:27:22,677.85,0.71
8,running,132.65,0.35,975,2025-05-01 15:27:22,673.87,0.7
9,running,134.32,0.58,0,2025-05-01 15:27:22,702.95,0.73
10,running,158.09,0.89,772,2025-05-01 15:27:22,694.43,0.71
1,idle,60.0,0.2,0,2025-05-01 15:27:32,750.25,0.7
2,running,67.2,0.61,0,2025-05-01 15:27:32,731.56,0.72
3,idle,60.0,0.2,0,2025-05-01 15:27:32,746.95,0.7
4,idle,60.0,0.2,0,2025-05-01 15:27:32,780.91,0.67
5,running,91.62,0.89,697,2025-05-01 15:27:32,691.45,0.73
6,idle,60.0,0.2,0,2025-05-01 15:27:32,768.47,0.69
7,running,300,0.89,3509,2025-05-01 15:27:32,677.85,0.71
8,running,149.45,0.85,632,2025-05-01 15:27:32,673.87,0.7
9,running,125.3,0.9,473,2025-05-01 15:27:32,702.96,0.74
10,running,158.41,0.9,279,2025-05-01 15:27:32,694.43,0.71
1,running,131.28,0.27,0,2025-05-01 15:27:42,750.25,0.7
2,running,60,0.9,256,2025-05-01 15:27:42,731.56,0.72
3,running,124.93,0.24,0,2025-05-01 15:27:42,746.95,0.7
4,running,60,0.27,216,2025-05-01 15:27:42,780.91,0.67
5,idle,60.0,0.2,0,2025-05-01 15:27:42,691.45,0.73
6,idle,60.0,0.2,0,2025-05-01 15:27:42,768.47,0.69
7,running,277.87,0.9,3928,2025-05-01 15:27:42,677.86,0.72
8,running,165.35,0.86,0,2025-05-01 15:27:42,673.87,0.7
9,running,82.25,0.9,53,2025-05-01 15:27:42,702.96,0.74
10,running,152.71,0.9,1224,2025-05-01 15:27:42,694.44,0.72
1,running,85.3,0.55,0,2025-05-01 15:27:52,750.25,0.7
2,running,60,0.9,1111,2025-05-01 15:27:52,731.56,0.72
3,idle,60.0,0.2,0,2025-05-01 15:27:52,746.95,0.7
4,running,60,0.42,726,2025-05-01 15:27:52,780.91,0.67
5,running,60,0.15,766,2025-05-01 15:27:52,691.45,0.73
6,running,80.22,0.18,0,2025-05-01 15:27:52,768.47,0.69
7,running,300,0.9,3524,2025-05-01 15:27:52,677.86,0.72
8,running,223.21,0.9,0,2025-05-01 15:27:52,673.88,0.71
9,error,60.0,0.2,0,2025-05-01 15:27:52,702.96,0.74
10,running,143.13,0.9,1875,2025-05-01 15:27:52,694.44,0.72
1,idle,60.0,0.2,0,2025-05-01 15:28:02,750.25,0.7
2,running,60,0.9,1944,2025-05-01 15:28:02,731.56,0.72
3,running,103.13,0.38,0,2025-05-01 15:28:02,746.96,0.71
4,running,60,0.68,1609,2025-05-01 15:28:02,780.91,0.67
5,idle,60.0,0.2,0,2025-05-01 15:28:02,691.45,0.73
6,running,168.29,0.57,0,2025-05-01 15:28:02,768.47,0.69
7,running,300,0.9,3786,2025-05-01 15:28:02,677.86,0.72
8,running,202.4,0.85,0,2025-05-01 15:28:02,673.88,0.71
9,running,60,0.24,617,2025-05-01 15:28:02,702.96,0.74
10,running,114.82,0.9,903,2025-05-01 15:28:02,694.44,0.72
1,idle,60.0,0.2,0,2025-05-01 15:28:12,750.25,0.7
2,running,60,0.86,1837,2025-05-01 15:28:12,731.57,0.73
3,idle,60.0,0.2,0,2025-05-01 15:28:12,746.96,0.71
4,running,149.37,0.9,877,2025-05-01 15:28:12,780.92,0.68
5,running,60,0.6,449,2025-05-01 15:28:12,691.45,0.73
6,running,245.16,0.75,727,2025-05-01 15:28:12,768.48,0.7
7,running,300,0.9,3534,2025-05-01 15:28:12,677.86,0.72
8,running,214.51,0.9,0,2025-05-01 15:28:12,673.88,0.71
9,running,60,0.31,1267,2025-05-01 15:28:12,702.96,0.74
10,running,175.3,0.9,1836,2025-05-01 15:28:12,694.44,0.72
1,running,60,0.7,0,2025-05-01 15:28:22,750.26,0.71
2,running,62.35,0.9,1330,2025-05-01 15:28:22,731.57,0.73
3,error,60.0,0.2,0,2025-05-01 15:28:22,746.96,0.71
4,running,206.11,0.9,1327,2025-05-01 15:28:22,780.92,0.68
5,running,114.17,0.82,1293,2025-05-01 15:28:22,691.46,0.74
6,idle,60.0,0.2,0,2025-05-01 15:28:22,768.48,0.7
7,idle,60.0,0.2,0,2025-05-01 15:28:22,677.86,0.72
8,running,189.77,0.9,0,2025-05-01 15:28:22,673.88,0.71
9,running,87.08,0.71,1976,2025-05-01 15:28:22,702.97,0.75
10,running,164.56,0.9,2770,2025-05-01 15:28:22,694.45,0.73
1,running,145.77,0.86,0,2025-05-01 15:28:32,750.26,0.71
2,running,137.72,0.9,393,2025-05-01 15:28:32,731.57,0.73
3,running,151.66,0.4,13,2025-05-01 15:28:32,746.96,0.71
4,running,223.38,0.9,1184,2025-05-01 15:28:32,780.92,0.68
5,running,75.87,0.9,1473,2025-05-01 15:28:32,691.46,0.74
6,idle,60.0,0.2,0,2025-05-01 15:28:32,768.48,0.7
7,idle,60.0,0.2,0,2025-05-01 15:28:32,677.86,0.72
8,running,275.64,0.9,677,2025-05-01 15:28:32,673.89,0.72
9,idle,60.0,0.2,0,2025-05-01 15:28:32,702.97,0.75
10,running,228.15,0.9,2639,2025-05-01 15:28:32,694.45,0.73
1,running,207.45,0.81,149,2025-05-01 15:28:42,750.26,0.71
2,running,101.88,0.9,1175,2025-05-01 15:28:42,731.58,0.74
3,running,192.27,0.5,127,2025-05-01 15:28:42,746.96,0.71
4,running,300,0.9,317,2025-05-01 15:28:42,780.93,0.69
5,running,124.09,0.9,670,2025-05-01 15:28:42,691.46,0.74
6,running,60,0.21,0,2025-05-01 15:28:42,768.48,0.7
7,running,157.26,0.19,702,2025-05-01 15:28:42,677.87,0.73
8,running,300,0.9,939,2025-05-01 15:28:42,673.89,0.72
9,running,155.56,0.67,0,2025-05-01 15:28:42,702.97,0.75
10,running,260.04,0.9,1937,2025-05-01 15:28:42,694.45,0.73
1,running,240.53,0.9,96,2025-05-01 15:28:52,750.26,0.71
2,running,82.11,0.9,660,2025-05-01 15:28:52,731.58,0.74
3,running,198.6,0.45,605,2025-05-01 15:28:52,746.96,0.71
4,running,300,0.9,743,2025-05-01 15:28:52,780.93,0.69
5,running,77.98,0.9,0,2025-05-01 15:28:52,691.46,0.74
6,running,110.32,0.2,458,2025-05-01 15:28:52,768.48,0.7
7,running,238.43,0.62,1068,2025-05-01 15:28:52,677.87,0.73
8,running,300,0.9,7,2025-05-01 15:28:52,673.89,0.72
9,idle,60.0,0.2,0,2025-05-01 15:28:52,702.97,0.75
10,running,256.86,0.9,1213,2025-05-01 15:28:52,694.46,0.74
1,running,193.04,0.9,96,2025-05-01 15:29:02,750.27,0.72
2,running,60,0.9,765,2025-05-01 15:29:02,731.58,0.74
3,running,253.39,0.65,0,2025-05-01 15:29:02,746.97,0.72
4,idle,60.0,0.2,0,2025-05-01 15:29:02,780.93,0.69
5,running,60,0.9,264,2025-05-01 15:29:02,691.47,0.75
6,running,81.91,0.48,629,2025-05-01 15:29:02,768.49,0.71
7,running,229.76,0.82,1259,2025-05-01 15:29:02,677.87,0.73
8,idle,60.0,0.2,0,2025-05-01 15:29:02,673.89,0.72
9,running,60,0.69,705,2025-05-01 15:29:02,702.97,0.75
10,running,275.0,0.9,1866,2025-05-01 15:29:02,694.46,0.74
1,running,261.54,0.9,0,2025-05-01 15:29:12,750.27,0.72
2,running,119.21,0.9,1358,2025-05-01 15:29:12,731.58,0.74
3,running,223.18,0.9,0,2025-05-01 15:29:12,746.97,0.72
4,running,60,0.37,373,2025-05-01 15:29:12,780.93,0.69
5,running,132.55,0.9,0,2025-05-01 15:29:12,691.47,0.75
6,running,135.16,0.84,1272,2025-05-01 15:29:12,768.49,0.71
7,running,286.84,0.9,1445,2025-05-01 15:29:12,677.88,0.74
8,running,158.02,0.31,380,2025-05-01 15:29:12,673.89,0.72
9,running,60,0.9,1062,2025-05-01 15:29:12,702.98,0.76
10,running,246.47,0.9,2421,2025-05-01 15:29:12,694.46,0.74
1,running,256.39,0.9,92,2025-05-01 15:29:22,750.27,0.72
2,running,89.21,0.9,1003,2025-05-01 15:29:22,731.59,0.75
3,running,273.69,0.9,0,2025-05-01 15:29:22,746.97,0.72
4,running,115.08,0.4,0,2025-05-01 15:29:22,780.93,0.69
5,running,213.24,0.9,0,2025-05-01 15:29:22,691.47,0.75
6,running,121.23,0.9,534,2025-05-01 15:29:22,768.49,0.71
7,running,300,0.9,1592,2025-05-01 15:29:22,677.88,0.74
8,running,122.54,0.28,0,2025-05-01 15:29:22,673.9,0.73
9,idle,60.0,0.2,0,2025-05-01 15:29:22,702.98,0.76
10,running,275.43,0.9,1982,2025-05-01 15:29:22,694.46,0.74
1,running,226.17,0.9,0,2025-05-01 15:29:32,750.27,0.72
2,idle,60.0,0.2,0,2025-05-01 15:29:32,731.59,0.75
3,idle,60.0,0.2,0,2025-05-01 15:29:32,746.97,0.72
4,running,204.96,0.5,0,2025-05-01 15:29:32,780.94,0.7
5,running,169.51,0.9,0,2025-05-01 15:29:32,691.48,0.76
6,running,190.92,0.9,0,2025-05-01 15:29:32,768.49,0.71
7,running,271.45,0.9,2341,2025-05-01 15:29:32,677.88,0.74
8,running,81.08,0.44,0,2025-05-01 15:29:32,673.9,0.73
9,idle,60.0,0.2,0,2025-05-01 15:29:32,702.98,0.76
10,running,271.94,0.9,1516,2025-05-01 15:29:32,694.47,0.75
1,running,269.88,0.9,545,2025-05-01 15:29:42,750.28,0.73
2,running,93.26,0.31,386,2025-05-01 15:29:42,731.59,0.75
3,running,60,0.28,0,2025-05-01 15:29:42,746.97,0.72
4,running,199.72,0.71,0,2025-05-01 15:29:42,780.94,0.7
5,running,192.31,0.9,0,2025-05-01 15:29:42,691.48,0.76
6,running,227.28,0.9,911,2025-05-01 15:29:42,768.5,0.72
7,running,234.85,0.9,2450,2025-05-01 15:29:42,677.88,0.74
8,running,136.05,0.9,157,2025-05-01 15:29:42,673.9,0.73
9,running,60,0.64,0,2025-05-01 15:29:42,702.98,0.76
10,running,256.49,0.9,1992,2025-05-01 15:29:42,694.47,0.75
1,running,267.85,0.9,721,2025-05-01 15:29:52,750.28,0.73
2,running,148.21,0.31,690,2025-05-01 15:29:52,731.59,0.75
3,running,111.15,0.24,0,2025-05-01 15:29:52,746.98,0.73
4,running,154.8,0.9,0,2025-05-01 15:29:52,780.94,0.7
5,running,253.82,0.9,592,2025-05-01 15:29:52,691.48,0.76
6,running,300,0.9,1054,2025-05-01 15:29:52,768.5,0.72
7,running,231.67,0.9,3380,2025-05-01 15:29:52,677.89,0.75
8,error,60.0,0.2,0,2025-05-01 15:29:52,673.9,0.73
9,running,119.3,0.72,137,2025-05-01 15:29:52,702.98,0.76
10,running,253.82,0.9,1624,2025-05-01 15:29:52,694.47,0.75
1,running,219.8,0.9,1147,2025-05-01 15:30:02,750.28,0.73
2,running,236.06,0.29,0,2025-05-01 15:30:02,731.6,0.76
3,running,189.08,0.61,0,2025-05-01 15:30:02,746.98,0.73
4,idle,60.0,0.2,0,2025-05-01 15:30:02,780.94,0.7
5,running,300,0.9,1187,2025-05-01 15:30:02,691.48,0.76
6,running,272.19,0.86,1039,2025-05-01 15:30:02,768.5,0.72
7,running,209.31,0.9,3919,2025-05-01 15:30:02,677.89,0.75
8,running,104.27,0.45,597,2025-05-01 15:30:02,673.91,0.74
9,running,163.29,0.74,0,2025-05-01 15:30:02,702.98,0.76
10,running,300,0.9,1063,2025-05-01 15:30:02,694.48,0.76
1,running,234.14,0.9,848,2025-05-01 15:30:12,750.29,0.74
2,running,208.4,0.52,608,2025-05-01 15:30:12,731.6,0.76
3,running,226.21,0.71,520,2025-05-01 15:30:12,746.98,0.73
4,idle,60.0,0.2,0,2025-05-01 15:30:12,780.94,0.7
5,running,290.65,0.9,794,2025-05-01 15:30:12,691.49,0.77
6,running,247.4,0.9,1163,2025-05-01 15:30:12,768.5,0.72
7,idle,60.0,0.2,0,2025-05-01 15:30:12,677.89,0.75
8,running,193.44,0.65,1114,2025-05-01 15:30:12,673.91,0.74
9,idle,60.0,0.2,0,2025-05-01 15:30:12,702.98,0.76
10,running,300,0.9,1829,2025-05-01 15:30:12,694.48,0.76
1,running,300,0.9,1525,2025-05-01 15:30:22,750.29,0.74
2,running,279.73,0.53,658,2025-05-01 15:30:22,731.6,0.76
3,running,201.9,0.74,293,2025-05-01 15:30:22,746.99,0.74
4,running,72.69,0.41,0,2025-05-01 15:30:22,780.95,0.71
5,running,292.46,0.9,0,2025-05-01 15:30:22,691.49,0.77
6,running,300,0.9,416,2025-05-01 15:30:22,768.51,0.73
7,running,60,0.17,466,2025-05-01 15:30:22,677.89,0.75
8,running,182.84,0.87,1688,2025-05-01 15:30:22,673.91,0.74
9,running,60,0.23,0,2025-05-01 15:30:22,702.99,0.77
10,running,252.91,0.88,2003,2025-05-01 15:30:22,694.48,0.76
1,idle,60.0,0.2,0,2025-05-01 15:30:32,750.29,0.74
2,running,256.06,0.55,1375,2025-05-01 15:30:32,731.6,0.76
3,running,186.1,0.88,1041,2025-05-01 15:30:32,746.99,0.74
4,running,89.32,0.62,720,2025-05-01 15:30:32,780.95,0.71
5,idle,60.0,0.2,0,2025-05-01 15:30:32,691.49,0.77
6,running,279.87,0.9,985,2025-05-01 15:30:32,768.51,0.73
7,error,60.0,0.2,0,2025-05-01 15:30:32,677.89,0.75
8,idle,60.0,0.2,0,2025-05-01 15:30:32,673.91,0.74
9,idle,60.0,0.2,0,2025-05-01 15:30:32,702.99,0.77
10,running,230.8,0.9,1073,2025-05-01 15:30:32,694.48,0.76
1,running,135.65,0.22,116,2025-05-01 15:30:42,750.29,0.74
2,idle,60.0,0.2,0,2025-05-01 15:30:42,731.6,0.76
3,idle,60.0,0.2,0,2025-05-01 15:30:42,746.99,0.74
4,running,164.8,0.9,224,2025-05-01 15:30:42,780.95,0.71
5,running,60,0.56,0,2025-05-01 15:30:42,691.49,0.77
6,running,232.92,0.9,1026,2025-05-01 15:30:42,768.51,0.73
7,running,146.36,0.16,0,2025-05-01 15:30:42,677.9,0.76
8,running,92.3,0.44,167,2025-05-01 15:30:42,673.91,0.74
9,idle,60.0,0.2,0,2025-05-01 15:30:42,702.99,0.77
10,running,180.98,0.9,764,2025-05-01 15:30:42,694.49,0.77
1,running,91.81,0.36,642,2025-05-01 15:30:52,750.29,0.74
2,running,119.44,0.19,0,2025-05-01 15:30:52,731.61,0.77
3,running,75.23,0.33,0,2025-05-01 15:30:52,746.99,0.74
4,idle,60.0,0.2,0,2025-05-01 15:30:52,780.95,0.71
5,running,99.9,0.9,0,2025-05-01 15:30:52,691.49,0.77
6,running,300,0.9,941,2025-05-01 15:30:52,768.52,0.74
7,running,215.31,0.42,438,2025-05-01 15:30:52,677.9,0.76
8,running,177.95,0.61,50,2025-05-01 15:30:52,673.92,0.75
9,running,80.19,0.34,103,2025-05-01 15:30:52,702.99,0.77
10,running,219.47,0.9,1535,2025-05-01 15:30:52,694.49,0.77
1,running,164.36,0.34,0,2025-05-01 15:31:02,750.3,0.75
2,running,90.41,0.26,625,2025-05-01 15:31:02,731.61,0.77
3,running,159.4,0.68,0,2025-05-01 15:31:02,746.99,0.74
4,running,134.28,0.46,980,2025-05-01 15:31:02,780.95,0.71
5,running,142.27,0.88,0,2025-05-01 15:31:02,691.5,0.78
6,running,285.6,0.9,128,2025-05-01 15:31:02,768.52,0.74
7,running,263.42,0.51,1415,2025-05-01 15:31:02,677.9,0.76
8,running,250.3,0.9,16,2025-05-01 15:31:02,673.92,0.75
9,running,141.8,0.57,407,2025-05-01 15:31:02,702.99,0.77
10,running,300,0.9,1038,2025-05-01 15:31:02,694.49,0.77
1,idle,60.0,0.2,0,2025-05-01 15:31:12,750.3,0.75
2,running,153.98,0.42,1003,2025-05-01 15:31:12,731.61,0.77
3,running,178.73,0.9,253,2025-05-01 15:31:12,747.0,0.75
4,running,86.23,0.46,250,2025-05-01 15:31:12,780.96,0.72
5,running,130.02,0.89,0,2025-05-01 15:31:12,691.5,0.78
6,error,60.0,0.2,0,2025-05-01 15:31:12,768.52,0.74
7,running,300,0.9,1744,2025-05-01 15:31:12,677.9,0.76
8,running,277.83,0.9,936,2025-05-01 15:31:12,673.92,0.75
9,idle,60.0,0.2,0,2025-05-01 15:31:12,702.99,0.77
10,error,60.0,0.2,0,2025-05-01 15:31:12,694.49,0.77
1,running,60,0.5,0,2025-05-01 15:31:23,750.3,0.75
2,running,182.34,0.4,553,2025-05-01 15:31:23,731.61,0.77
3,running,192.34,0.9,0,2025-05-01 15:31:23,747.0,0.75
4,running,60.56,0.59,255,2025-05-01 15:31:23,780.96,0.72
5,running,152.01,0.9,0,2025-05-01 15:31:23,691.5,0.78
6,running,60,0.2,469,2025-05-01 15:31:23,768.52,0.74
7,running,300,0.9,1620,2025-05-01 15:31:23,677.91,0.77
8,running,286.77,0.9,841,2025-05-01 15:31:23,673.93,0.76
9,idle,60.0,0.2,0,2025-05-01 15:31:23,702.99,0.77
10,running,119.02,0.55,0,2025-05-01 15:31:23,694.49,0.77
1,running,60,0.9,952,2025-05-01 15:31:33,750.3,0.75
2,running,136.04,0.61,61,2025-05-01 15:31:33,731.62,0.78
3,running,251.41,0.9,0,2025-05-01 15:31:33,747.0,0.75
4,running,123.68,0.62,392,2025-05-01 15:31:33,780.96,0.72
5,running,103.91,0.9,0,2025-05-01 15:31:33,691.51,0.79
6,idle,60.0,0.2,0,2025-05-01 15:31:33,768.52,0.74
7,running,272.87,0.9,1697,2025-05-01 15:31:33,677.91,0.77
8,running,248.48,0.9,604,2025-05-01 15:31:33,673.93,0.76
9,idle,60.0,0.2,0,2025-05-01 15:31:33,702.99,0.77
10,error,60.0,0.2,0,2025-05-01 15:31:33,694.49,0.77
1,running,60,0.9,1257,2025-05-01 15:31:43,750.31,0.76
2,idle,60.0,0.2,0,2025-05-01 15:31:43,731.62,0.78
3,idle,60.0,0.2,0,2025-05-01 15:31:43,747.0,0.75
4,running,138.08,0.86,0,2025-05-01 15:31:43,780.96,0.72
5,running,164.36,0.9,0,2025-05-01 15:31:43,691.51,0.79
6,running,77.91,0.54,0,2025-05-01 15:31:43,768.52,0.74
7,running,300,0.9,2314,2025-05-01 15:31:43,677.91,0.77
8,running,220.06,0.9,0,2025-05-01 15:31:43,673.93,0.76
9,running,102.78,0.39,404,2025-05-01 15:31:43,702.99,0.77
10,running,60,0.24,0,2025-05-01 15:31:43,694.5,0.78
